datetime,low,high,open,close,volume,macd,macds,macdh,close_-1_s,close_-1_d,rs_14,rsi_14,average
2015-11-17,329.0,350.44,330.95,335.44,27389.82,9.198172219295145,16.374325170457357,-7.176152951162212,330.9,4.5400000000000205,1.102408227353285,52.43549815922778,339.72
2015-11-18,330.28,337.89,336.0,337.06,26870.04,8.524313637168461,14.804322863799579,-6.280009226631117,335.44,1.6200000000000045,1.1215319208509464,52.86424916958591,334.085
2015-11-19,324.94,336.48,334.53,324.95,26672.92,6.933178695192737,13.230094030078211,-6.296915334885474,337.06,-12.110000000000014,0.9719051002932038,49.287620390488904,330.71000000000004
2015-11-20,310.0,327.73,326.51,321.5,21066.59,5.332338741277965,11.650542972318163,-6.318204231040198,324.95,-3.4499999999999886,0.9336878741091595,48.285345665691004,318.865
2015-11-21,318.52,328.94,322.05,324.99,4924.8,4.29575656950675,10.179585691755882,-5.883829122249132,321.5,3.490000000000009,0.9765255910408693,49.40616987036407,323.73
2015-11-22,320.13,326.6,326.5,323.11,3922.9,3.2846935395492096,8.800607261314548,-5.5159137217653385,324.99,-1.8799999999999955,0.9528464288080213,48.79269638164122,323.365
2015-11-23,320.39,326.09,324.24,323.01,4998.52,2.447140527023464,7.529913914456331,-5.082773387432867,323.11,-0.10000000000002274,0.9515247387531045,48.75801571242525,323.24
2015-11-24,317.0,323.5,323.48,318.42,8504.75,1.396896536844963,6.303310438934058,-4.906413902089095,323.01,-4.589999999999975,0.890469474297595,47.10308663558026,320.25
2015-11-25,316.0,330.84,319.7,328.3,12219.77,1.346284903094272,5.311905331766101,-3.965620428671829,318.42,9.879999999999995,1.0392109120425976,50.961423651939015,323.41999999999996
2015-11-26,328.53,369.7,328.9,356.39,35559.27,3.532087356388331,4.955941736690548,-1.4238543803022168,328.3,28.089999999999975,1.494630234742689,59.913898818630095,349.115
2015-11-27,347.84,364.8,353.9,359.87,13114.65,5.481965775847868,5.061146544522012,0.4208192313258561,356.39,3.480000000000018,1.5553910568308906,60.867046265702825,356.32
2015-11-28,350.41,359.44,357.14,356.39,6228.08,6.66956891615547,5.382831018848704,1.2867378973067654,359.87,-3.480000000000018,1.459865171347354,59.34736539026384,354.925
2015-11-29,354.45,373.15,356.78,371.04,7667.1,8.692681702252287,6.044801155529422,2.647880546722865,356.39,14.650000000000034,1.7383006280692503,63.481000232429174,363.79999999999995
2015-11-30,367.11,383.0,371.48,377.98,17776.96,10.732297911276873,6.982300506678913,3.74999740459796,371.04,6.939999999999998,1.8803473016061332,65.28196445468981,375.055
2015-12-01,354.56,379.0,376.7,362.95,15389.67,11.009008070355605,7.787642019414252,3.221366050941353,377.98,-15.03000000000003,1.4124194053826884,58.5478380016029,366.78
2015-12-02,348.64,363.06,363.06,359.97,12043.46,10.86262419988617,8.402638455508637,2.4599857443775335,362.95,-2.9799999999999613,1.3411566921144968,57.286071309613405,355.85
2015-12-03,356.21,370.53,359.11,361.32,12110.5,10.731837700801805,8.86847830456727,1.863359396234534,359.97,1.349999999999966,1.365771750247026,57.730495349114584,363.37
2015-12-04,355.92,364.3,361.48,362.3,9924.22,10.585246139401704,9.211831871534157,1.3734142678675472,361.32,0.9800000000000182,1.3850149751802632,58.07154209065633,360.11
2015-12-05,363.0,389.89,363.62,384.67,16356.43,12.134267039850101,9.796318905197346,2.3379481346527555,362.3,22.370000000000005,1.85805996612148,65.01123097997673,376.445
2015-12-06,383.0,399.85,388.0,394.6,14206.16,14.001741910117573,10.637403506181393,3.3643384039361806,384.67,9.930000000000007,2.084196325396086,67.57664251896884,391.425
2015-12-07,381.01,399.91,387.18,395.1,14778.37,15.345185276736004,11.578959860292317,3.766225416443687,394.6,0.5,2.0964587354582305,67.70504355350259,390.46000000000004
2015-12-08,388.33,409.0,394.96,409.0,9656.3,17.331698623497118,12.72950761293328,4.602191010563839,395.1,13.899999999999977,2.463576427472588,71.1281093130169,398.66499999999996
2015-12-09,400.0,424.95,418.8,416.08,20835.19,19.255357813996568,14.03467765314594,5.220680160850629,409.0,7.079999999999984,2.664952772975981,72.7145187961593,412.475
2015-12-10,408.91,419.79,416.98,416.28,8304.87,20.559018344285278,15.339545791373808,5.219472552911469,416.08,0.19999999999998863,2.671078954716632,72.76005195379435,414.35
2015-12-11,415.13,454.36,415.36,451.68,28322.47,24.17004561622906,17.10564575634486,7.064399859884201,416.28,35.400000000000034,3.8388234434345354,79.33381922920063,434.745
2015-12-12,403.0,467.8,452.99,435.87,29628.96,25.462559340786413,18.77702847323317,6.685530867553243,451.68,-15.810000000000002,2.458193713178584,71.08316991644594,435.4
2015-12-13,422.03,442.97,436.08,435.8,11227.18,26.179456881784006,20.257514154943337,5.921942726840669,435.87,-0.06999999999999318,2.453985459406653,71.04793833811372,432.5
2015-12-14,428.42,448.12,432.89,442.37,13155.98,26.966889919525272,21.599389307859727,5.367500611665545,435.8,6.569999999999993,2.627022002667374,72.42917194148305,438.27
2015-12-15,442.94,464.99,443.36,463.61,17598.64,28.97086862522542,23.07368517133287,5.897183453892552,442.37,21.24000000000001,3.229459029994482,76.35631429674105,453.96500000000003
2015-12-16,436.89,465.0,464.5,455.1,23311.2,29.531924663876794,24.365333069841657,5.166591594035136,463.61,-8.509999999999991,2.5631868811169958,71.93523569309625,450.945
2015-12-17,448.75,458.84,455.63,456.01,6551.59,29.707544925909872,25.433775441055303,4.273769484854569,455.1,0.9099999999999682,2.5869453470876285,72.12112526855374,453.79499999999996
2015-12-18,453.5,466.64,455.87,463.0,12837.8,30.06419846538421,26.35986004592109,3.70433841946312,456.01,6.990000000000009,2.78347987624115,73.5693056997705,460.07
2015-12-19,452.03,465.9,462.99,460.96,6710.68,29.838280885594713,27.055544213855818,2.7827366717388955,463.0,-2.0400000000000205,2.621547296349522,72.38749301968281,458.965
2015-12-20,433.83,462.0,461.8,441.48,16556.94,27.7672824297984,27.19789185704434,0.5693905727540596,460.96,-19.47999999999996,1.640251326276759,62.124817813833495,447.91499999999996
2015-12-21,425.52,450.0,442.54,437.56,18774.32,25.51556247235345,26.86142598010616,-1.345863507752707,441.48,-3.920000000000016,1.5171788613425088,60.272985946391536,437.76
2015-12-22,433.06,443.58,438.07,436.15,7980.12,23.34814014133707,26.158768812352342,-2.810628671015273,437.56,-1.410000000000025,1.474327732700267,59.58498194139034,438.32
2015-12-23,434.43,445.52,435.18,443.34,6926.87,21.9575028148559,25.31851561285306,-3.3610127979971587,436.15,7.189999999999998,1.6294306416789133,61.96895312053214,439.975
2015-12-24,442.5,459.54,442.5,455.71,10117.43,21.604524820435074,24.575717454369464,-2.9711926339343897,443.34,12.370000000000005,1.916803293619878,65.71589170283207,451.02
2015-12-25,448.0,458.33,455.42,455.5,2866.07,21.06501756189516,23.873577475874605,-2.808559913979444,455.71,-0.20999999999997954,1.9067852825918286,65.59773417084483,453.16499999999996
2015-12-26,407.25,457.45,455.51,417.42,26407.73,17.36454871190648,22.571771723080982,-5.207223011174502,455.5,-38.079999999999984,0.9436610428165375,48.55070004639743,432.35
2015-12-27,410.5,425.42,417.11,423.29,6833.96,14.735696493688408,21.00455667720247,-6.268860183514061,417.42,5.8700000000000045,1.0275116799620705,50.67845922255267,417.96000000000004
2015-12-28,417.01,429.86,421.57,420.7,7435.09,12.301516590598055,19.26394865988159,-6.962432069283533,423.29,-2.590000000000032,0.9881411118386564,49.701759394976335,423.435
2015-12-29,418.55,433.17,420.81,430.04,10134.54,10.999278585719878,17.61101464504925,-6.61173605932937,420.7,9.340000000000032,1.1369458328637412,53.20424202517616,425.86
2015-12-30,420.75,434.97,431.7,427.05,7637.42,9.615140221946774,16.011839760428753,-6.396699538481979,430.04,-2.990000000000009,1.0814655830035507,51.956928417860176,427.86
2015-12-31,419.99,433.89,426.09,430.57,6585.13,8.701924806204943,14.549856769583991,-5.8479319633790485,427.05,3.519999999999982,1.1433319755080533,53.34367184239105,426.94
2016-01-01,427.2,436.0,430.89,434.98,3735.62,8.239070280410488,13.28769947174929,-5.048629191338803,430.57,4.410000000000025,1.2268029342761482,55.092568605534765,431.6
2016-01-02,430.42,435.99,434.87,433.74,2908.35,7.683625050453031,12.16688458749004,-4.483259537037009,434.98,-1.240000000000009,1.1965590670333082,54.474249520154785,433.20500000000004
2016-01-03,424.06,434.09,433.2,430.85,4504.52,6.930343174555162,11.119576304903065,-4.189233130347903,433.74,-2.8899999999999864,1.126834852726264,52.98177483229791,429.075
2016-01-04,428.44,435.86,430.79,433.97,5700.13,6.510075685751417,10.197676181072737,-3.6876004953213197,430.85,3.1200000000000045,1.1945819858390205,54.43323573907468,432.15
2016-01-05,429.5,435.39,434.17,431.89,3862.38,5.940691463061796,9.346279237470549,-3.405587774408753,433.97,-2.080000000000041,1.139173750945967,53.25297912066336,432.445
2016-01-06,426.54,432.67,432.45,431.84,5326.67,5.422903921489478,8.561604174274335,-3.138700252784856,431.89,-0.05000000000001137,1.1378075376321888,53.22310440033397,429.605
2016-01-07,429.25,457.79,429.99,457.79,15940.74,7.025515916878817,8.254386522795231,-1.2288706059164145,431.84,25.950000000000045,1.8081250800051276,64.3890506473389,443.52
2016-01-08,444.51,465.0,457.0,451.32,10258.75,7.6849353899972925,8.140496296235643,-0.4555609062383503,457.79,-6.470000000000027,1.5323310887908734,60.510692917430646,454.755
2016-01-09,446.68,454.0,452.02,449.95,4330.04,8.004709217768095,8.113338880542134,-0.10862966277403885,451.32,-1.3700000000000045,1.4808247174710456,59.690824065176166,450.34000000000003
2016-01-10,440.8,449.89,448.84,447.21,3987.37,7.945447011972931,8.079760506828293,-0.1343134948553626,449.95,-2.740000000000009,1.3808544348930787,57.99827216043518,445.345
2016-01-11,438.0,451.13,448.79,448.99,7902.84,7.950464406156584,8.053901286693952,-0.10343688053736777,447.21,1.7800000000000296,1.4280848092226988,58.81527711875396,444.565
2016-01-12,442.88,448.0,448.0,446.27,4096.26,7.64681177303936,7.972483383963033,-0.32567161092367325,448.99,-2.7200000000000273,1.3250932981210322,56.990973187694195,445.44
2016-01-13,424.5,438.35,434.89,432.53,9997.31,6.225695758226266,7.623125858815681,-1.397430100589415,446.27,-13.740000000000009,0.9517101927474271,48.76288479119446,431.425
2016-01-14,427.0,434.0,432.64,429.22,4388.51,4.777292091256129,7.053959105303771,-2.276667014047642,432.53,-3.3099999999999454,0.8868769814591227,47.002374302817586,430.5
2016-01-15,365.0,429.8,429.55,372.85,35218.44,-0.908691318378601,5.461429020567296,-6.370120338945897,429.22,-56.370000000000005,0.39427468574693664,28.278121217966245,397.4
2016-01-16,352.0,387.5,360.0,386.43,23675.75,-4.2698613251479856,3.5151709514242397,-7.785032276572226,372.85,13.579999999999984,0.5383765060478048,34.99640718194087,369.75
2016-01-17,376.0,391.14,387.28,382.85,7962.09,-7.140181286860241,1.384100503767343,-8.524281790627583,386.43,-3.579999999999984,0.5172167812871689,34.089840533425615,383.57
2016-01-18,373.63,388.5,380.16,385.0,6968.7,-9.136127908864182,-0.7199451787589626,-8.41618273010522,382.85,2.1499999999999773,0.5426361073028462,35.1758982389952,381.065
2016-01-19,375.59,386.92,385.47,379.88,6854.8,-11.004221382982792,-2.7768004196037293,-8.227420963379062,385.0,-5.1200000000000045,0.5094266429756672,33.749678750296155,381.255
2016-01-20,372.53,422.98,376.77,410.93,24594.14,-9.865500072016175,-4.1945403500862195,-5.670959721929956,379.88,31.05000000000001,0.9091223730654707,47.61991090208095,397.755
2016-01-21,404.59,421.25,418.9,410.03,9301.69,-8.932707021292856,-5.142173684327547,-3.790533336965309,410.93,-0.9000000000000341,0.8979194214004126,47.31072411587776,412.91999999999996
2016-01-22,374.45,410.07,409.42,381.78,14308.54,-10.353650277605936,-6.184469002983226,-4.16918127462271,410.03,-28.25,0.6338761288675059,38.79584979963362,392.26
2016-01-23,381.05,395.0,382.85,386.92,7020.14,-10.938906102038118,-7.135356422794206,-3.803549679243912,381.78,5.140000000000043,0.6914953156722128,40.88071124201768,388.025
2016-01-24,385.36,405.97,386.37,402.5,5356.26,-10.02993096617115,-7.714271331469595,-2.3156596347015554,386.92,15.579999999999984,0.8795811735866481,46.79665799738868,395.665
2016-01-25,385.5,402.31,402.16,392.58,7943.7,-9.994808783185078,-8.170378821812694,-1.8244299613723847,402.5,-9.920000000000016,0.7791013218105787,43.791846605885986,393.905
2016-01-26,386.2,397.7,390.1,390.66,6361.63,-10.006552841720975,-8.53761362579435,-1.4689392159266248,392.58,-1.919999999999959,0.7609816028253064,43.21348965851732,391.95
2016-01-27,390.31,397.0,391.77,395.0,4234.46,-9.555508410753703,-8.741192582786221,-0.8143158279674818,390.66,4.339999999999975,0.8175964971521544,44.98228833699782,393.655
2016-01-28,376.0,395.56,394.62,379.16,11329.82,-10.356821082665363,-9.06431828276205,-1.2925027999033123,395.0,-15.839999999999975,0.6687763474157207,40.07585249224036,385.78
2016-01-29,363.73,383.99,379.55,379.44,13500.22,-10.844267522679672,-9.420308130745575,-1.4239593919340976,379.16,0.2799999999999727,0.6722414033734491,40.200021481188166,373.86
2016-01-30,372.95,380.42,378.12,376.6,2351.12,-11.329141314455342,-9.802074767487529,-1.5270665469678129,379.44,-2.839999999999975,0.647725590369198,39.310282862334205,376.685
2016-01-31,367.77,379.3,376.38,370.0,3752.13,-12.106416891322738,-10.262943192254571,-1.8434736990681664,376.6,-6.600000000000023,0.59355171709556,37.24709469595248,373.53499999999997
2016-02-01,366.53,378.2,368.49,371.5,7005.04,-12.45777049836903,-10.701908653477464,-1.755861844891566,370.0,1.5,0.6140223296660332,38.042988525015275,372.365
2016-02-02,369.73,375.0,371.79,373.18,5655.12,-12.457061552341258,-11.052939233250223,-1.4041223190910355,371.5,1.6800000000000068,0.6387130377510348,38.97650308730092,372.365
2016-02-03,365.0,374.0,373.05,367.64,7030.2,-12.756482616822836,-11.393647909964747,-1.3628347068580897,373.18,-5.5400000000000205,0.5872231571315928,36.99688695273412,369.5
2016-02-04,367.95,391.88,368.4,390.0,13133.51,-11.061995044928551,-11.327317336957508,0.26532229202895685,367.64,22.360000000000014,0.9376221275977793,48.39034991617392,379.91499999999996
2016-02-05,382.99,389.5,388.0,385.88,7247.88,-9.93700341401501,-11.049254552369009,1.112251138353999,390.0,-4.1200000000000045,0.8766673496166114,46.71405136321617,386.245
2016-02-06,371.35,384.98,384.97,374.27,5702.07,-9.868511356586964,-10.8131059132126,0.9445945566256366,385.88,-11.610000000000014,0.7322112206710287,42.27031968926877,378.165
2016-02-07,373.04,380.0,375.39,375.4,2855.74,-9.612245370207802,-10.572933804611642,0.9606884344038402,374.27,1.1299999999999955,0.7494827998429427,42.84024969609455,376.52
2016-02-08,369.99,378.99,375.0,371.16,6907.71,-9.640159536204692,-10.386378950930252,0.7462194147255605,375.4,-4.239999999999952,0.7005875615892192,41.19679441466171,374.49
2016-02-09,369.12,377.0,370.95,373.16,5724.8,-9.392626081801097,-10.187628377104422,0.7950022953033251,371.16,2.0,0.7337276542663885,42.32081390989053,373.06
2016-02-10,372.12,383.85,373.69,379.86,9979.76,-8.557178206336062,-9.861538342950752,1.3043601366146902,373.16,6.699999999999989,0.8532869116940223,46.041813942022806,377.985
2016-02-11,373.54,380.5,379.34,377.99,6953.11,-7.954281116369543,-9.48008689763451,1.5258057812649675,379.86,-1.8700000000000045,0.8236865728426217,45.166016195355475,377.02
2016-02-12,377.07,383.0,377.98,382.88,5714.98,-7.001193298118096,-8.984308177731227,1.9831148796131313,377.99,4.889999999999986,0.9213773432359406,47.95400270954468,380.03499999999997
2016-02-13,382.0,390.08,383.0,389.51,6936.51,-5.645797505492453,-8.316606043283473,2.67080853779102,382.88,6.6299999999999955,1.0640178546077808,51.5508067060773,386.03999999999996
2016-02-14,390.59,404.0,390.99,403.95,9555.92,-3.3676293203242835,-7.326810698691635,3.9591813783673517,389.51,14.439999999999998,1.3985834164935123,58.30872534498302,397.29499999999996
2016-02-15,393.4,409.71,405.5,399.0,7876.6,-1.9392339693199006,-6.249295352817288,4.310061383497388,403.95,-4.949999999999989,1.2448334045117433,55.453264460954394,401.55499999999995
2016-02-16,396.0,407.8,399.5,406.47,8208.39,-0.2021238342671836,-5.039861049107268,4.837737214840084,399.0,7.470000000000027,1.4234932155007571,58.73724780395666,401.9
2016-02-17,404.0,421.11,407.51,415.52,11273.65,1.8831006172329126,-3.6552687158392314,5.5383693330721435,406.47,9.049999999999955,1.6565917434825084,62.357784087324355,412.555
2016-02-18,413.4,424.9,415.59,420.31,8537.45,3.8774719041092567,-2.1487205918495333,6.0261924959587905,415.52,4.7900000000000205,1.7894569137881302,64.1507278690323,419.15
2016-02-19,414.0,422.0,421.15,419.27,4968.2,5.312862833666372,-0.6564039067463517,5.969266740412724,420.31,-1.0400000000000205,1.7355396074462999,63.44414106533346,418.0
2016-02-20,419.5,443.96,419.98,440.24,10802.06,8.049731934217846,1.0848232614464883,6.964908672771357,419.27,20.970000000000027,2.3898091682386546,70.49981428542775,431.73
2016-02-21,426.0,447.99,434.63,437.7,10244.17,9.89964667756476,2.8477879446701433,7.051858732894617,440.24,-2.5400000000000205,2.201889512509285,68.76844138146694,436.995
2016-02-22,431.15,439.5,438.33,437.97,5823.89,11.257732055656334,4.529776766867382,6.7279552887889515,437.7,0.27000000000003865,2.2108911955344723,68.85599856542183,435.325
2016-02-23,414.0,440.0,438.26,420.05,10427.66,10.763950148968547,5.776611443287615,4.987338705680932,437.97,-17.920000000000016,1.3453133980273977,57.36177515375631,427.0
2016-02-24,409.07,424.28,419.1,422.61,7236.69,10.458634408412877,6.713016036312669,3.745618372100208,420.05,2.5600000000000023,1.405545134111948,58.42938110703258,416.67499999999995
2016-02-25,415.79,426.75,423.79,423.51,5541.05,10.172035074263363,7.404819843902808,2.767215230360555,422.61,0.8999999999999773,1.428349216884343,58.81976146400249,421.27
2016-02-26,418.01,428.38,423.38,427.8,4310.49,10.173793030992329,7.958614481320713,2.2151785496716156,423.51,4.2900000000000205,1.5454101751159757,60.71360090503145,423.195
2016-02-27,428.22,435.0,432.0,431.06,4119.77,10.319286666252879,8.430748918307147,1.8885377479457315,427.8,3.259999999999991,1.6412083127113077,62.13854109169226,431.61
2016-02-28,422.29,435.0,431.07,432.16,3435.21,10.403427985431335,8.825284731731985,1.5781432536993503,431.06,1.1000000000000227,1.676019339586441,62.63106229439498,428.645
2016-02-29,428.12,440.99,430.26,436.62,8260.08,10.706576563301326,9.201543098045853,1.5050334652554724,432.16,4.4599999999999795,1.8280193758160403,64.63956334417105,434.555
2016-03-01,427.01,437.5,436.75,433.31,6763.52,10.558028280284304,9.472840134493543,1.0851881457907613,436.62,-3.3100000000000023,1.6299994197996965,61.97717792363007,432.255
2016-03-02,424.0,434.5,433.33,425.18,5220.05,9.672777878715067,9.512827683337848,0.15995019537721866,433.31,-8.129999999999995,1.2669700583308503,55.88825726545806,429.25
2016-03-03,415.85,424.47,422.4,420.27,7304.22,8.477293628155508,9.30572087230138,-0.8284272441458729,425.18,-4.910000000000025,1.1066653610005617,52.531616149750064,420.16
2016-03-04,407.55,423.9,420.29,409.97,7474.02,6.622400911869192,8.769056880214944,-2.146655968345751,420.27,-10.299999999999955,0.860656757414155,46.25553606191458,415.725
2016-03-05,382.0,408.98,408.18,398.5,16205.36,4.178682676466849,7.8509820394653245,-3.6722993629984755,409.97,-11.470000000000027,0.6795066594767748,40.45870587309639,395.49
2016-03-06,393.11,412.31,399.77,404.78,5659.13,2.7174369629582316,6.824273024163906,-4.106836061205675,398.5,6.279999999999973,0.8036117224923179,44.5556941369758,402.71000000000004
2016-03-07,403.03,414.96,406.15,414.76,5793.31,2.3377437462440867,5.926967168579942,-3.5892234223358557,404.78,9.980000000000018,1.0160071096129915,50.39700032645382,408.995
2016-03-08,408.46,414.99,413.96,412.13,5549.37,1.8038217816248334,5.102338091188921,-3.2985163095640875,414.76,-2.6299999999999955,0.9582464442551797,48.93390446674087,411.725
2016-03-09,408.75,413.51,412.14,412.66,4832.17,1.40722968077921,4.363316409106979,-2.9560867283277688,412.13,0.5300000000000296,0.9705843158151612,49.25363040929638,411.13
2016-03-10,409.31,416.9,412.99,416.5,5105.04,1.3867973546946928,3.7680125982245216,-2.381215243529829,412.66,3.839999999999975,1.0668519464486244,51.61724081309967,413.105
2016-03-11,415.11,421.91,416.0,418.1,5905.9,1.4826204911846617,3.31093417681655,-1.8283136856318882,416.5,1.6000000000000227,1.1100489601944104,52.60773475569663,418.51
2016-03-12,406.59,420.93,419.14,410.47,4577.67,0.9321386694467719,2.8351750753425944,-1.9030364058958225,418.1,-7.6299999999999955,0.9085048111479203,47.602961535186076,413.76
2016-03-13,409.67,417.0,409.95,412.64,3254.44,0.6633322430772068,2.400806508889517,-1.7374742658123101,410.47,2.169999999999959,0.9641141766375797,49.08646290044466,413.33500000000004
2016-03-14,410.5,415.22,412.99,413.85,4217.13,0.5416937922967691,2.0289839655709674,-1.4872901732741983,412.64,1.2100000000000364,0.9975073936313718,49.93760708028978,412.86
2016-03-15,412.15,417.43,414.83,415.89,4500.81,0.6029549058756629,1.7437781536319064,-1.1408232477562434,413.85,2.0399999999999636,1.0581374176200975,51.41237939513592,414.78999999999996
2016-03-16,413.15,416.61,415.84,416.49,4065.34,0.6919434717181048,1.533411217249146,-0.8414677455310413,415.89,0.6000000000000227,1.0773414976165274,51.86154991139556,414.88
2016-03-17,415.66,419.0,416.52,418.49,3703.74,0.9133226219169615,1.4093934981827092,-0.49607087626574775,416.49,2.0,1.146279220680633,53.40773975890808,417.33000000000004
2016-03-18,403.34,418.49,418.47,408.21,6324.84,0.2563026099996364,1.1787753205460947,-0.9224727105464583,418.49,-10.28000000000003,0.8296770888578952,45.3455472504052,410.91499999999996
2016-03-19,404.1,409.95,407.5,408.94,2840.41,-0.20314386782729343,0.902391482871417,-1.1055353506987105,408.21,0.7300000000000182,0.850799225310634,45.96928795276742,407.025
2016-03-20,406.6,412.0,408.36,411.34,2555.36,-0.36934103572218646,0.6480449791526963,-1.0173860148748828,408.94,2.3999999999999773,0.9255836072718563,48.06769250509003,409.3
2016-03-21,406.5,411.96,410.62,410.99,3491.93,-0.523263705318243,0.41378324225850843,-0.9370469475767513,411.34,-0.3499999999999659,0.9148388405825391,47.776283893647346,409.23
2016-03-22,410.35,416.99,411.15,415.89,3863.92,-0.2470120794426407,0.2816241779182786,-0.5286362573609193,410.99,4.899999999999977,1.0898614096747261,52.149937054646905,413.67
2016-03-23,413.44,419.0,416.39,417.22,4908.2,0.07833619814596204,0.2409665819638153,-0.16263038381785325,415.89,1.330000000000041,1.1410218529478289,53.29333053639003,416.22
2016-03-24,412.85,418.15,417.62,415.96,2766.79,0.2318331541126213,0.2391398963935765,-0.0073067422809552085,417.22,-1.2600000000000477,1.0844194108669178,52.025010188132136,415.5
2016-03-25,412.0,416.92,415.17,416.25,2550.63,0.37258623181730854,0.2658291634783229,0.10675706833898563,415.96,0.29000000000002046,1.096715113262907,52.306348455522865,414.46000000000004
2016-03-26,414.0,416.99,415.6,416.77,1251.01,0.5200983441863514,0.31668299961992863,0.20341534456642274,416.25,0.5199999999999818,1.1204585385792971,52.840388915597565,415.495
2016-03-27,415.77,427.99,416.96,424.3,5033.3,1.2304272260232096,0.4994318449005849,0.7309953811226247,416.77,7.53000000000003,1.4907295292381635,59.851120394197565,421.88
2016-03-28,420.32,424.77,424.62,422.05,3227.79,1.5934435610689093,0.7182341881342499,0.8752093729346594,424.3,-2.25,1.332020112459492,57.118723176647975,422.54499999999996
2016-03-29,407.22,424.37,422.87,415.4,5894.96,1.3292148371181725,0.8404303179310346,0.48878451918713783,422.05,-6.650000000000034,0.9948870011715204,49.871847407259736,415.795
2016-03-30,408.59,415.93,415.43,413.09,4785.87,0.9227767788990491,0.8568996101246377,0.06587716877441141,415.4,-2.3100000000000023,0.9088368618998903,47.612076235541316,412.26
2016-03-31,411.4,416.99,413.68,415.51,3669.08,0.7868748611615501,0.8428946603320202,-0.056019799170470064,413.09,2.420000000000016,1.006418002566821,50.159936826688416,414.195
2016-04-01,413.42,416.99,414.66,415.38,3662.38,0.6610613944308739,0.8065280071517911,-0.1454666127209172,415.51,-0.12999999999999545,1.0007684744267678,50.01920448159271,415.20500000000004
2016-04-02,416.01,420.0,416.31,419.19,2052.82,0.8588877507596067,0.8169999558733543,0.04188779488625238,415.38,3.8100000000000023,1.1779425135865678,54.08510583903194,418.005
2016-04-03,416.1,419.44,419.35,419.0,1302.3,0.9889353205240923,0.851387028803502,0.13754829172059024,419.19,-0.18999999999999773,1.1668399141496657,53.849844030013145,417.77
2016-04-04,416.0,419.85,418.51,418.65,3434.14,1.0516342960316365,0.891436482249129,0.16019781378250753,419.0,-0.35000000000002274,1.1454225785675483,53.38913601498135,417.925
2016-04-05,416.61,423.0,418.81,422.6,3934.8,1.403872703668128,0.9939237265329289,0.40994897713519907,418.65,3.9500000000000455,1.368506309706478,57.779297614625015,419.805
2016-04-06,420.0,422.9,422.71,421.63,2389.51,1.5864654993530394,1.1124320810969512,0.47403341825608813,422.6,-0.9700000000000273,1.2922669137555969,56.37506286902588,421.45
2016-04-07,418.09,421.99,420.62,419.84,3093.89,1.568651131307206,1.2036758911390022,0.3649752401682038,421.63,-1.7900000000000205,1.1634570880899162,53.77768269566719,420.03999999999996
2016-04-08,416.26,423.99,419.99,418.13,4501.64,1.4004073827664456,1.243022189464491,0.15738519330195455,419.84,-1.7099999999999795,1.055244535409046,51.34398935156519,420.125
2016-04-09,412.0,418.71,417.75,418.37,3578.63,1.2717787207157585,1.2487734957147447,0.023005225001013763,418.13,0.2400000000000091,1.0693026502532508,51.67454118528213,415.355
2016-04-10,417.2,421.79,418.59,420.77,1735.02,1.3479610655966212,1.26861100969112,0.07935005590550115,418.37,2.3999999999999773,1.2206977331908337,54.96910790451706,419.495
2016-04-11,418.0,422.8,420.4,422.08,3461.33,1.4967881327756345,1.3142464343080231,0.18254169846761137,420.77,1.3100000000000023,1.3096908684817088,56.70416272384724,420.4
2016-04-12,421.0,426.67,422.79,425.91,6052.84,1.9018601867446705,1.4317691847953526,0.47009100194931785,422.08,3.830000000000041,1.589891215768659,61.388339637145414,423.83500000000004
2016-04-13,422.27,426.0,425.32,423.26,3888.13,1.986154699834458,1.542646287803174,0.443508412031284,425.91,-2.650000000000034,1.315279791793457,56.80867584364902,424.135
2016-04-14,420.57,425.35,423.6,424.51,3844.83,2.12927826764178,1.6599726837708955,0.4693055838708846,423.26,1.25,1.403020273163145,58.385702727190086,422.96000000000004
2016-04-15,423.07,430.0,424.4,429.25,4378.6,2.5952664957797538,1.8470314461726673,0.7482350496070864,424.51,4.740000000000009,1.7613254020057603,63.785506797799925,426.53499999999997
2016-04-16,427.12,432.87,429.29,430.68,1824.13,3.044855375423083,2.0865962320227505,0.9582591434003325,429.25,1.4300000000000068,1.8777367729799437,65.25047011285596,429.995
2016-04-17,424.24,430.91,430.18,426.75,1482.15,3.0488938950819033,2.279055764634581,0.7698381304473223,430.68,-3.930000000000007,1.3965669680780766,58.27364670715008,427.57500000000005
2016-04-18,425.8,430.01,427.15,428.07,3175.38,3.12261189316132,2.447766990339929,0.6748449028213912,426.75,1.3199999999999932,1.4892562929316258,59.8273587641597,427.905
2016-04-19,426.24,436.82,428.14,435.25,3734.22,3.7175463715065575,2.7017228665732547,1.0158235049333029,428.07,7.180000000000007,2.0322126410830705,67.0207825648134,431.53
2016-04-20,433.11,444.0,435.7,441.25,7279.21,4.619930405862419,3.085364374431088,1.5345660314313312,435.25,6.0,2.520838452575693,71.59767443267829,438.555
2016-04-21,440.0,452.11,441.99,451.0,5394.19,6.052055442399194,3.6787025880247097,2.373352854374484,441.25,9.75,3.3759336226877816,77.14773380438571,446.055
